transaction_id,timestamp,sender_msisdn,receiver_msisdn,amount,currency,transaction_type,operator,status,region,fee,transaction_type_label,txn_date,txn_hour,txn_day_of_week,txn_month,txn_quarter,is_weekend,amount_bucket,is_high_value,time_since_last_txn_sec,is_rapid_succession,total_debit
TXN00003915,2024-01-03 17:14:00,0245035123,0559771916,122.22,GHS,P2P,VODAFONE,SUCCESS,EASTERN,1.0,Peer to Peer Transfer,2024-01-03,17,Wednesday,1,1,False,Small (50-200),False,,False,123.22
TXN00002997,2024-01-03 01:56:00,0245035302,0552885245,34.95,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.36,Deposit,2024-01-03,1,Wednesday,1,1,False,Micro (<50),False,,False,35.31
TXN00009626,2024-01-07 16:25:00,0245035855,0551447153,15.2,GHS,DEP,MTN,PENDING,ASHANTI,0.19,Deposit,2024-01-07,16,Sunday,1,1,True,Micro (<50),False,,False,15.39
TXN00008515,2024-01-06 21:54:00,0245036654,0553375294,41.27,GHS,AIRTIME,MTN,SUCCESS,GREATER ACCRA,0.5,Airtime Top-Up,2024-01-06,21,Saturday,1,1,True,Micro (<50),False,,False,41.77
TXN00005032,2024-01-04 11:51:00,0245038026,0551810543,47.43,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,0.43,Peer to Peer Transfer,2024-01-04,11,Thursday,1,1,False,Micro (<50),False,,False,47.86
TXN00002224,2024-01-02 13:03:00,0245038278,0556165578,24.78,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.17,Peer to Peer Transfer,2024-01-02,13,Tuesday,1,1,False,Micro (<50),False,,False,24.95
TXN00005676,2024-01-04 22:35:00,0245038632,0553876209,40.84,GHS,DEP,MTN,SUCCESS,EASTERN,0.48,Deposit,2024-01-04,22,Thursday,1,1,False,Micro (<50),False,,False,41.32
TXN00005184,2024-01-04 14:23:00,0245039514,0559481691,405.48,GHS,WDR,AIRTELTIGO,SUCCESS,WESTERN,5.98,Withdrawal,2024-01-04,14,Thursday,1,1,False,Medium (200-500),False,,False,411.46
TXN00009965,2024-01-07 22:04:00,0245040201,0556859611,9.02,GHS,P2P,VODAFONE,SUCCESS,BRONG-AHAFO,0.11,Peer to Peer Transfer,2024-01-07,22,Sunday,1,1,True,Micro (<50),False,,False,9.13
TXN00001368,2024-01-01 22:47:00,0245041029,0555953911,2163.23,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,29.43,Peer to Peer Transfer,2024-01-01,22,Monday,1,1,False,High Value (1k+),False,,False,2192.66
TXN00007402,2024-01-06 03:21:00,0245043914,0556618450,81.87,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.61,Peer to Peer Transfer,2024-01-06,3,Saturday,1,1,True,Small (50-200),False,,False,82.48
TXN00000947,2024-01-01 15:46:00,0245045201,0559314115,3.85,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.04,Merchant Bill Payment,2024-01-01,15,Monday,1,1,False,Micro (<50),False,,False,3.89
TXN00006092,2024-01-05 05:31:00,0245047002,0550341091,2597.24,GHS,AIRTIME,MTN,SUCCESS,BRONG-AHAFO,15.02,Airtime Top-Up,2024-01-05,5,Friday,1,1,False,High Value (1k+),True,,False,2612.26
TXN00004843,2024-01-04 08:42:00,0245047248,0551756740,12.29,GHS,DEP,VODAFONE,SUCCESS,ASHANTI,0.18,Deposit,2024-01-04,8,Thursday,1,1,False,Micro (<50),False,,False,12.47
TXN00003690,2024-01-03 13:29:00,0245047548,0551563353,39.92,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.53,Peer to Peer Transfer,2024-01-03,13,Wednesday,1,1,False,Micro (<50),False,,False,40.45
TXN00001262,2024-01-01 21:01:00,0245049412,0552047709,349.61,GHS,WDR,VODAFONE,SUCCESS,BRONG-AHAFO,4.22,Withdrawal,2024-01-01,21,Monday,1,1,False,Medium (200-500),False,,False,353.83
TXN00003796,2024-01-03 15:15:00,0245050311,0552077876,2065.09,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,26.73,Merchant Bill Payment,2024-01-03,15,Wednesday,1,1,False,High Value (1k+),False,,False,2091.82
TXN00003917,2024-01-03 17:16:00,0245050385,0559774750,442.94,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,3.76,Peer to Peer Transfer,2024-01-03,17,Wednesday,1,1,False,Medium (200-500),False,,False,446.7
TXN00002537,2024-01-02 18:16:00,0245050669,0554481888,289.86,GHS,P2P,VODAFONE,SUCCESS,WESTERN,3.0,Peer to Peer Transfer,2024-01-02,18,Tuesday,1,1,False,Medium (200-500),False,,False,292.86
TXN00008912,2024-01-07 04:31:00,0245051645,0550406995,241.46,GHS,AIRTIME,AIRTELTIGO,SUCCESS,GREATER ACCRA,1.75,Airtime Top-Up,2024-01-07,4,Sunday,1,1,True,Medium (200-500),False,,False,243.21
TXN00008884,2024-01-07 04:03:00,0245053095,0551972858,17.28,GHS,P2P,MTN,SUCCESS,WESTERN,0.17,Peer to Peer Transfer,2024-01-07,4,Sunday,1,1,True,Micro (<50),False,,False,17.45
TXN00009800,2024-01-07 19:19:00,0245053245,0557282619,341.14,GHS,P2P,MTN,SUCCESS,ASHANTI,2.63,Peer to Peer Transfer,2024-01-07,19,Sunday,1,1,True,Medium (200-500),False,,False,343.77
TXN00001248,2024-01-01 20:47:00,0245054136,0551797710,18.21,USD,MBP,AIRTELTIGO,SUCCESS,NORTHERN,0.13,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Micro (<50),False,,False,18.34
TXN00003464,2024-01-03 09:43:00,0245054154,0552571064,37.89,GHS,P2P,MTN,SUCCESS,WESTERN,0.38,Peer to Peer Transfer,2024-01-03,9,Wednesday,1,1,False,Micro (<50),False,,False,38.27
TXN00008127,2024-01-06 15:26:00,0245056675,0557533626,34.65,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.51,Peer to Peer Transfer,2024-01-06,15,Saturday,1,1,True,Micro (<50),False,,False,35.16
TXN00000849,2024-01-01 14:08:00,0245057516,0557113779,46.95,GHS,P2P,MTN,SUCCESS,ASHANTI,0.4,Peer to Peer Transfer,2024-01-01,14,Monday,1,1,False,Micro (<50),False,,False,47.35
TXN00003275,2024-01-03 06:34:00,0245057804,0556827186,434.62,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,5.11,Peer to Peer Transfer,2024-01-03,6,Wednesday,1,1,False,Medium (200-500),False,,False,439.73
TXN00002681,2024-01-02 20:40:00,0245058684,0559231122,36.71,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,0.4,Merchant Bill Payment,2024-01-02,20,Tuesday,1,1,False,Micro (<50),False,,False,37.11
TXN00000219,2024-01-01 03:38:00,0245061589,0557796345,2739.86,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,34.58,Merchant Bill Payment,2024-01-01,3,Monday,1,1,False,High Value (1k+),True,,False,2774.44
TXN00005318,2024-01-04 16:37:00,0245062295,0550356320,57.31,USD,P2P,VODAFONE,SUCCESS,EASTERN,0.43,Peer to Peer Transfer,2024-01-04,16,Thursday,1,1,False,Small (50-200),False,,False,57.74
TXN00005670,2024-01-04 22:29:00,0245062845,0552646157,347.88,GHS,P2P,MTN,PENDING,WESTERN,5.05,Peer to Peer Transfer,2024-01-04,22,Thursday,1,1,False,Medium (200-500),False,,False,352.93
TXN00006857,2024-01-05 18:16:00,0245064485,0551888971,1816.83,GHS,P2P,VODAFONE,SUCCESS,WESTERN,24.4,Peer to Peer Transfer,2024-01-05,18,Friday,1,1,False,High Value (1k+),False,,False,1841.23
TXN00005661,2024-01-04 22:20:00,0245065315,0552140425,15.75,GHS,DEP,VODAFONE,SUCCESS,GREATER ACCRA,0.18,Deposit,2024-01-04,22,Thursday,1,1,False,Micro (<50),False,,False,15.93
TXN00000683,2024-01-01 11:22:00,0245065520,0553593654,13.12,GHS,INTL,MTN,SUCCESS,GREATER ACCRA,0.15,International Transfer,2024-01-01,11,Monday,1,1,False,Micro (<50),False,,False,13.27
TXN00003607,2024-01-03 12:06:00,0245067496,0550411677,2318.16,GHS,P2P,MTN,SUCCESS,ASHANTI,16.82,Peer to Peer Transfer,2024-01-03,12,Wednesday,1,1,False,High Value (1k+),False,,False,2334.98
TXN00005715,2024-01-04 23:14:00,0245068235,0559182934,108.27,GHS,P2P,VODAFONE,SUCCESS,EASTERN,1.25,Peer to Peer Transfer,2024-01-04,23,Thursday,1,1,False,Small (50-200),False,,False,109.52
TXN00005687,2024-01-04 22:46:00,0245068881,0558845762,46.57,GHS,DEP,AIRTELTIGO,SUCCESS,WESTERN,0.62,Deposit,2024-01-04,22,Thursday,1,1,False,Micro (<50),False,,False,47.19
TXN00002214,2024-01-02 12:53:00,0245070758,0555311585,255.01,GHS,WDR,MTN,SUCCESS,EASTERN,1.92,Withdrawal,2024-01-02,12,Tuesday,1,1,False,Medium (200-500),False,,False,256.93
TXN00008728,2024-01-07 01:27:00,0245071658,0555497051,5.61,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.06,Peer to Peer Transfer,2024-01-07,1,Sunday,1,1,True,Micro (<50),False,,False,5.67
TXN00007068,2024-01-05 21:47:00,0245073445,0555917258,47.93,GHS,P2P,MTN,SUCCESS,WESTERN,0.49,Peer to Peer Transfer,2024-01-05,21,Friday,1,1,False,Micro (<50),False,,False,48.42
TXN00001210,2024-01-01 20:09:00,0245074495,0558774244,284.05,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,1.48,Withdrawal,2024-01-01,20,Monday,1,1,False,Medium (200-500),False,,False,285.53
TXN00006126,2024-01-05 06:05:00,0245074693,0554850951,471.16,GHS,P2P,MTN,SUCCESS,EASTERN,6.63,Peer to Peer Transfer,2024-01-05,6,Friday,1,1,False,Medium (200-500),False,,False,477.79
TXN00009168,2024-01-07 08:47:00,0245074963,0556465517,19.79,GHS,P2P,MTN,SUCCESS,WESTERN,0.25,Peer to Peer Transfer,2024-01-07,8,Sunday,1,1,True,Micro (<50),False,,False,20.04
TXN00008961,2024-01-07 05:20:00,0245077886,0552799253,32.19,GHS,P2P,MTN,SUCCESS,ASHANTI,0.32,Peer to Peer Transfer,2024-01-07,5,Sunday,1,1,True,Micro (<50),False,,False,32.51
TXN00008495,2024-01-06 21:34:00,0245080675,0556231683,26.33,GHS,P2P,MTN,PENDING,EASTERN,0.38,Peer to Peer Transfer,2024-01-06,21,Saturday,1,1,True,Micro (<50),False,,False,26.71
TXN00002551,2024-01-02 18:30:00,0245081844,0554032042,24.83,GHS,AIRTIME,MTN,SUCCESS,GREATER ACCRA,0.13,Airtime Top-Up,2024-01-02,18,Tuesday,1,1,False,Micro (<50),False,,False,24.96
TXN00002516,2024-01-02 17:55:00,0245082160,0552130210,4749.14,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,54.05,Peer to Peer Transfer,2024-01-02,17,Tuesday,1,1,False,High Value (1k+),True,,False,4803.19
TXN00002558,2024-01-02 18:37:00,0245083069,0550697400,32.23,GHS,P2P,MTN,SUCCESS,ASHANTI,0.45,Peer to Peer Transfer,2024-01-02,18,Tuesday,1,1,False,Micro (<50),False,,False,32.68
TXN00006157,2024-01-05 06:36:00,0245086033,0557215870,2653.68,GHS,P2P,MTN,SUCCESS,WESTERN,18.31,Peer to Peer Transfer,2024-01-05,6,Friday,1,1,False,High Value (1k+),True,,False,2671.99
TXN00000851,2024-01-01 14:10:00,0245087194,0557559333,25.55,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.23,Peer to Peer Transfer,2024-01-01,14,Monday,1,1,False,Micro (<50),False,,False,25.78
TXN00001611,2024-01-02 02:50:00,0245089673,0550221040,349.79,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,4.48,Deposit,2024-01-02,2,Tuesday,1,1,False,Medium (200-500),False,,False,354.27
TXN00007674,2024-01-06 07:53:00,0245090364,0553692958,6.66,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.09,Peer to Peer Transfer,2024-01-06,7,Saturday,1,1,True,Micro (<50),False,,False,6.75
TXN00006744,2024-01-05 16:23:00,0245092434,0557054683,191.39,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,2.64,Peer to Peer Transfer,2024-01-05,16,Friday,1,1,False,Small (50-200),False,,False,194.03
TXN00007179,2024-01-05 23:38:00,0245095907,0550421486,38.32,GHS,MBP,MTN,SUCCESS,ASHANTI,0.21,Merchant Bill Payment,2024-01-05,23,Friday,1,1,False,Micro (<50),False,,False,38.53
TXN00001948,2024-01-02 08:27:00,0245096068,0558110355,14.35,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,0.07,Merchant Bill Payment,2024-01-02,8,Tuesday,1,1,False,Micro (<50),False,,False,14.42
TXN00008481,2024-01-06 21:20:00,0245096099,0557205343,20.45,GHS,P2P,MTN,SUCCESS,WESTERN,0.24,Peer to Peer Transfer,2024-01-06,21,Saturday,1,1,True,Micro (<50),False,,False,20.69
TXN00004000,2024-01-03 18:39:00,0245096609,0559323675,37.77,GHS,P2P,VODAFONE,SUCCESS,BRONG-AHAFO,0.23,Peer to Peer Transfer,2024-01-03,18,Wednesday,1,1,False,Micro (<50),False,,False,38.0
TXN00002824,2024-01-02 23:03:00,0245099229,0558247641,30.95,GHS,DEP,VODAFONE,SUCCESS,EASTERN,0.44,Deposit,2024-01-02,23,Tuesday,1,1,False,Micro (<50),False,,False,31.39
TXN00009334,2024-01-07 11:33:00,0245099900,0556140234,390.36,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,4.74,Merchant Bill Payment,2024-01-07,11,Sunday,1,1,True,Medium (200-500),False,,False,395.1
TXN00001451,2024-01-02 00:10:00,0245100181,0555855722,9.54,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.07,Withdrawal,2024-01-02,0,Tuesday,1,1,False,Micro (<50),False,,False,9.61
TXN00006920,2024-01-05 19:19:00,0245101186,0555551532,41.31,GHS,DEP,AIRTELTIGO,SUCCESS,ASHANTI,0.26,Deposit,2024-01-05,19,Friday,1,1,False,Micro (<50),False,,False,41.57
TXN00005117,2024-01-04 13:16:00,0245101204,0555270389,33.86,GHS,INTL,VODAFONE,SUCCESS,BRONG-AHAFO,0.19,International Transfer,2024-01-04,13,Thursday,1,1,False,Micro (<50),False,,False,34.05
TXN00007591,2024-01-06 06:30:00,0245102970,0552287031,14.29,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.11,Peer to Peer Transfer,2024-01-06,6,Saturday,1,1,True,Micro (<50),False,,False,14.4
TXN00006923,2024-01-05 19:22:00,0245103343,0555224354,36.98,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.19,Peer to Peer Transfer,2024-01-05,19,Friday,1,1,False,Micro (<50),False,,False,37.17
TXN00006263,2024-01-05 08:22:00,0245103380,0552835120,46.25,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.41,Withdrawal,2024-01-05,8,Friday,1,1,False,Micro (<50),False,,False,46.66
TXN00007257,2024-01-06 00:56:00,0245103872,0553990204,2.13,GHS,P2P,VODAFONE,FAILED,GREATER ACCRA,0.02,Peer to Peer Transfer,2024-01-06,0,Saturday,1,1,True,Micro (<50),False,,False,2.15
TXN00006537,2024-01-05 12:56:00,0245104330,0553306789,275.47,GHS,WDR,AIRTELTIGO,SUCCESS,BRONG-AHAFO,2.83,Withdrawal,2024-01-05,12,Friday,1,1,False,Medium (200-500),False,,False,278.3
TXN00004365,2024-01-04 00:44:00,0245104653,0553591918,4.71,GHS,WDR,MTN,SUCCESS,ASHANTI,0.04,Withdrawal,2024-01-04,0,Thursday,1,1,False,Micro (<50),False,,False,4.75
TXN00005869,2024-01-05 01:48:00,0245106272,0554198561,419.83,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,4.65,Merchant Bill Payment,2024-01-05,1,Friday,1,1,False,Medium (200-500),False,,False,424.48
TXN00000147,2024-01-01 02:26:00,0245106331,0553592645,4457.72,GHS,DEP,AIRTELTIGO,SUCCESS,WESTERN,41.07,Deposit,2024-01-01,2,Monday,1,1,False,High Value (1k+),True,,False,4498.79
TXN00006387,2024-01-05 10:26:00,0245108268,0554137712,3.0,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.03,Peer to Peer Transfer,2024-01-05,10,Friday,1,1,False,Micro (<50),False,,False,3.03
TXN00007461,2024-01-06 04:20:00,0245108909,0551736461,8.14,GHS,WDR,MTN,SUCCESS,BRONG-AHAFO,0.06,Withdrawal,2024-01-06,4,Saturday,1,1,True,Micro (<50),False,,False,8.2
TXN00002654,2024-01-02 20:13:00,0245109159,0554418964,23.3,GHS,P2P,MTN,SUCCESS,EASTERN,0.15,Peer to Peer Transfer,2024-01-02,20,Tuesday,1,1,False,Micro (<50),False,,False,23.45
TXN00005003,2024-01-04 11:22:00,0245109518,0553399669,325.52,GHS,P2P,MTN,SUCCESS,WESTERN,2.58,Peer to Peer Transfer,2024-01-04,11,Thursday,1,1,False,Medium (200-500),False,,False,328.1
TXN00005695,2024-01-04 22:54:00,0245109870,0557552846,239.95,GHS,P2P,MTN,FAILED,EASTERN,2.93,Peer to Peer Transfer,2024-01-04,22,Thursday,1,1,False,Medium (200-500),False,,False,242.88
TXN00000336,2024-01-01 05:35:00,0245110314,0551058869,39.53,GHS,DEP,MTN,SUCCESS,BRONG-AHAFO,0.53,Deposit,2024-01-01,5,Monday,1,1,False,Micro (<50),False,,False,40.06
TXN00006060,2024-01-05 04:59:00,0245111218,0551703267,465.73,USD,MBP,MTN,SUCCESS,WESTERN,3.06,Merchant Bill Payment,2024-01-05,4,Friday,1,1,False,Medium (200-500),False,,False,468.79
TXN00003924,2024-01-03 17:23:00,0245112918,0552775559,8.02,GHS,MBP,MTN,SUCCESS,EASTERN,0.06,Merchant Bill Payment,2024-01-03,17,Wednesday,1,1,False,Micro (<50),False,,False,8.08
TXN00006614,2024-01-05 14:13:00,0245115078,0551092736,3.33,GHS,WDR,VODAFONE,SUCCESS,BRONG-AHAFO,0.04,Withdrawal,2024-01-05,14,Friday,1,1,False,Micro (<50),False,,False,3.37
TXN00000250,2024-01-01 04:09:00,0245115258,0551030809,337.67,GHS,INTL,MTN,SUCCESS,GREATER ACCRA,2.5,International Transfer,2024-01-01,4,Monday,1,1,False,Medium (200-500),False,,False,340.17
TXN00008922,2024-01-07 04:41:00,0245116374,0550193126,4.33,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.05,Merchant Bill Payment,2024-01-07,4,Sunday,1,1,True,Micro (<50),False,,False,4.38
TXN00001791,2024-01-02 05:50:00,0245117946,0559460966,41.09,GHS,P2P,MTN,SUCCESS,EASTERN,0.23,Peer to Peer Transfer,2024-01-02,5,Tuesday,1,1,False,Micro (<50),False,,False,41.32
TXN00001215,2024-01-01 20:14:00,0245118918,0556101869,77.76,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,0.85,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Small (50-200),False,,False,78.61
TXN00000180,2024-01-01 02:59:00,0245120350,0558231262,36.65,GHS,MBP,MTN,SUCCESS,EASTERN,0.39,Merchant Bill Payment,2024-01-01,2,Monday,1,1,False,Micro (<50),False,,False,37.04
TXN00008309,2024-01-06 18:28:00,0245120769,0551726392,24.48,GHS,INTL,VODAFONE,SUCCESS,WESTERN,0.2,International Transfer,2024-01-06,18,Saturday,1,1,True,Micro (<50),False,,False,24.68
TXN00007705,2024-01-06 08:24:00,0245123106,0551686696,21.45,GHS,P2P,MTN,SUCCESS,EASTERN,0.17,Peer to Peer Transfer,2024-01-06,8,Saturday,1,1,True,Micro (<50),False,,False,21.62
TXN00001177,2024-01-01 19:36:00,0245124659,0559163191,269.42,GHS,P2P,MTN,SUCCESS,ASHANTI,1.98,Peer to Peer Transfer,2024-01-01,19,Monday,1,1,False,Medium (200-500),False,,False,271.4
TXN00006941,2024-01-05 19:40:00,0245125155,0555181728,223.47,GHS,P2P,MTN,SUCCESS,ASHANTI,1.81,Peer to Peer Transfer,2024-01-05,19,Friday,1,1,False,Medium (200-500),False,,False,225.28
TXN00003898,2024-01-03 16:57:00,0245126556,0554643653,383.97,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,4.59,Withdrawal,2024-01-03,16,Wednesday,1,1,False,Medium (200-500),False,,False,388.56
TXN00008196,2024-01-06 16:35:00,0245128060,0556035639,28.47,GHS,P2P,VODAFONE,SUCCESS,WESTERN,0.16,Peer to Peer Transfer,2024-01-06,16,Saturday,1,1,True,Micro (<50),False,,False,28.63
TXN00009030,2024-01-07 06:29:00,0245129694,0551962643,1.1,GHS,WDR,AIRTELTIGO,SUCCESS,EASTERN,0.01,Withdrawal,2024-01-07,6,Sunday,1,1,True,Micro (<50),False,,False,1.11
TXN00002615,2024-01-02 19:34:00,0245130949,0557422320,45.56,GHS,WDR,MTN,SUCCESS,ASHANTI,0.3,Withdrawal,2024-01-02,19,Tuesday,1,1,False,Micro (<50),False,,False,45.86
TXN00005329,2024-01-04 16:48:00,0245132002,0552867192,48.84,GHS,DEP,MTN,SUCCESS,ASHANTI,0.65,Deposit,2024-01-04,16,Thursday,1,1,False,Micro (<50),False,,False,49.49
TXN00008394,2024-01-06 19:53:00,0245132564,0552647361,218.53,GHS,MBP,MTN,SUCCESS,EASTERN,2.83,Merchant Bill Payment,2024-01-06,19,Saturday,1,1,True,Medium (200-500),False,,False,221.36
TXN00006226,2024-01-05 07:45:00,0245134200,0554727368,448.16,GHS,P2P,MTN,SUCCESS,NORTHERN,4.83,Peer to Peer Transfer,2024-01-05,7,Friday,1,1,False,Medium (200-500),False,,False,452.99
TXN00004978,2024-01-04 10:57:00,0245134598,0557593913,11.06,GHS,AIRTIME,MTN,SUCCESS,BRONG-AHAFO,0.15,Airtime Top-Up,2024-01-04,10,Thursday,1,1,False,Micro (<50),False,,False,11.21
TXN00005642,2024-01-04 22:01:00,0245136741,0559636710,401.5,GHS,WDR,MTN,FAILED,ASHANTI,4.23,Withdrawal,2024-01-04,22,Thursday,1,1,False,Medium (200-500),False,,False,405.73
TXN00008632,2024-01-06 23:51:00,0245137093,0557246612,15.89,GHS,P2P,MTN,SUCCESS,WESTERN,0.17,Peer to Peer Transfer,2024-01-06,23,Saturday,1,1,True,Micro (<50),False,,False,16.06
TXN00001230,2024-01-01 20:29:00,0245138750,0555914782,22.57,GHS,MBP,AIRTELTIGO,SUCCESS,NORTHERN,0.34,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Micro (<50),False,,False,22.91
TXN00008825,2024-01-07 03:04:00,0245140609,0559829359,317.71,GHS,WDR,VODAFONE,SUCCESS,WESTERN,2.46,Withdrawal,2024-01-07,3,Sunday,1,1,True,Medium (200-500),False,,False,320.17
TXN00007357,2024-01-06 02:36:00,0245142190,0550115682,264.63,GHS,INTL,MTN,SUCCESS,GREATER ACCRA,3.06,International Transfer,2024-01-06,2,Saturday,1,1,True,Medium (200-500),False,,False,267.69
TXN00009671,2024-01-07 17:10:00,0245143523,0557656363,43.53,GHS,P2P,VODAFONE,SUCCESS,WESTERN,0.36,Peer to Peer Transfer,2024-01-07,17,Sunday,1,1,True,Micro (<50),False,,False,43.89
TXN00007648,2024-01-06 07:27:00,0245143711,0556711555,36.27,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.44,Peer to Peer Transfer,2024-01-06,7,Saturday,1,1,True,Micro (<50),False,,False,36.71
TXN00000563,2024-01-01 09:22:00,0245144216,0553310422,5.46,GHS,WDR,VODAFONE,FAILED,GREATER ACCRA,0.08,Withdrawal,2024-01-01,9,Monday,1,1,False,Micro (<50),False,,False,5.54
TXN00002222,2024-01-02 13:01:00,0245145595,0551558489,4.59,GHS,DEP,VODAFONE,SUCCESS,EASTERN,0.06,Deposit,2024-01-02,13,Tuesday,1,1,False,Micro (<50),False,,False,4.65
TXN00001242,2024-01-01 20:41:00,0245147146,0556046327,333.11,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,1.89,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Medium (200-500),False,,False,335.0
TXN00006452,2024-01-05 11:31:00,0245147712,0552967856,402.0,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,2.37,Peer to Peer Transfer,2024-01-05,11,Friday,1,1,False,Medium (200-500),False,,False,404.37
TXN00006517,2024-01-05 12:36:00,0245147968,0553927772,473.23,GHS,P2P,MTN,SUCCESS,WESTERN,5.34,Peer to Peer Transfer,2024-01-05,12,Friday,1,1,False,Medium (200-500),False,,False,478.57
TXN00004468,2024-01-04 02:27:00,0245148736,0553752741,45.39,GHS,WDR,AIRTELTIGO,SUCCESS,ASHANTI,0.57,Withdrawal,2024-01-04,2,Thursday,1,1,False,Micro (<50),False,,False,45.96
TXN00005633,2024-01-04 21:52:00,0245150563,0555507786,48.9,GHS,WDR,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.67,Withdrawal,2024-01-04,21,Thursday,1,1,False,Micro (<50),False,,False,49.57
TXN00008264,2024-01-06 17:43:00,0245151918,0556843070,47.03,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.39,Peer to Peer Transfer,2024-01-06,17,Saturday,1,1,True,Micro (<50),False,,False,47.42
TXN00005238,2024-01-04 15:17:00,0245152086,0552042912,123.91,GHS,P2P,MTN,SUCCESS,ASHANTI,0.96,Peer to Peer Transfer,2024-01-04,15,Thursday,1,1,False,Small (50-200),False,,False,124.87
TXN00001403,2024-01-01 23:22:00,0245152144,0557882566,44.18,GHS,INTL,VODAFONE,SUCCESS,GREATER ACCRA,0.4,International Transfer,2024-01-01,23,Monday,1,1,False,Micro (<50),False,,False,44.58
TXN00009085,2024-01-07 07:24:00,0245153797,0559952513,46.27,GHS,MBP,MTN,PENDING,WESTERN,0.38,Merchant Bill Payment,2024-01-07,7,Sunday,1,1,True,Micro (<50),False,,False,46.65
TXN00005115,2024-01-04 13:14:00,0245154096,0557159740,11.62,GHS,DEP,MTN,SUCCESS,ASHANTI,0.14,Deposit,2024-01-04,13,Thursday,1,1,False,Micro (<50),False,,False,11.76
TXN00001293,2024-01-01 21:32:00,0245154327,0559715548,28.14,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.28,Peer to Peer Transfer,2024-01-01,21,Monday,1,1,False,Micro (<50),False,,False,28.42
TXN00005569,2024-01-04 20:48:00,0245155911,0556145219,341.98,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,4.47,Peer to Peer Transfer,2024-01-04,20,Thursday,1,1,False,Medium (200-500),False,,False,346.45
TXN00006765,2024-01-05 16:44:00,0245155960,0557796769,453.45,GHS,AIRTIME,VODAFONE,SUCCESS,ASHANTI,3.83,Airtime Top-Up,2024-01-05,16,Friday,1,1,False,Medium (200-500),False,,False,457.28
TXN00001653,2024-01-02 03:32:00,0245156105,0553769646,4.62,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.04,Withdrawal,2024-01-02,3,Tuesday,1,1,False,Micro (<50),False,,False,4.66
TXN00004743,2024-01-04 07:02:00,0245158396,0550932526,40.49,GHS,AIRTIME,VODAFONE,SUCCESS,NORTHERN,0.45,Airtime Top-Up,2024-01-04,7,Thursday,1,1,False,Micro (<50),False,,False,40.94
TXN00006275,2024-01-05 08:34:00,0245161205,0554303994,39.7,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,0.3,Peer to Peer Transfer,2024-01-05,8,Friday,1,1,False,Micro (<50),False,,False,40.0
TXN00008280,2024-01-06 17:59:00,0245163465,0558885125,36.25,GHS,P2P,MTN,SUCCESS,WESTERN,0.37,Peer to Peer Transfer,2024-01-06,17,Saturday,1,1,True,Micro (<50),False,,False,36.62
